15710;;"Учитесь считать у ""челноков""!"
15711;;"Мюзикл в кукольном театре"
15712;;"Первые погоны"
15713;;"Каждая детская смерть на совести у взрослых..."
15714;;"Учитель, не повторись в ученике"
15715;;"""Пока Россия памятью жива"""
15716;;"""Вставай, страна огромная!.."""
15717;;"Провинциальное учительство завоевывает столичные высоты"
15718;;"Крылья книжной ""Ники"" прорезались пять лет назад"
15719;;"По дороге в суд"
15720;;"Киднэпинг по-оренбургски"
15721;;"Зачем ""крутому"" газета?"
15722;;"Кому нужен дорогой бензин?"
15723;;"Время спасать детей"
15724;;"Музыка, которую нельзя поверить алгеброй"
15725;;"Есть и ""ситцы"", и ""рубин""!"
15726;;"""Гостиный двор"" распахивает двери"
15727;;"Мир зрелищ Раифа Нуретдинова"
15728;;"Кто бросил спичку?"
15729;;"Против наркотиков - все!"
15730;;Мэр воюет с ценами
15731;;"Калашников с ""калашниковым"""
15732;;"Взрывы смеха"
15733;;"Спрашивайте"
15734;;"Всемирный день почты"
15735;;"Черный Октябрь"
15736;;"Здравствуй, новый сезон!"
15737;;"Диагноз: ""безысходность"""
15738;;"""Муравейник"" в краю невест"
15739;;"Спортивный калейдоскоп"
15740;;"Чудесные творения атеиста Николая"
15741;;"Автострада"
15742;;"С ориентацией у нас порядок!"
15743;;"""Он вчера не вернулся из боя..."""
15744;;"Спросите у Донковцева!"
15745;;"Победе-55!"
15746;;"""Золотая"" ""дочка"" не ставит точки?"
15747;;"""На ковер!"""
15748;;"Коммунисты просили подождать"
15749;;"""Надо чаще встречаться!"""
15750;;"Сколько ни тяни резину..."
15751;;"""Медзоджорно"" нас знает!"
15752;;"К исполнению! Донковцев"
15753;; Эхо каширского взрыва
15754;; Последние старты
15755;;На старт - в усиленном режиме
15756;;Сердечность без границ
15757;;Даешь плановый капитализм!
15758;; Доброта за чужой счет
15759;; А в Самаре нет долгов!
15760;;Германия становится ближе
15761;; Нужны ли басни соловью?
15762;; Если все так хорошо, почему так плохо?
15763;;Согласно стилю фудокан
15764;;" ""Договариваться с белорусами очень просто"""
15765;;"""Вихри"" и завихрения"
15766;; На рынок - с автоматом
15767;;Диверсия или проверка
15768;;" ""Листая старую тетрадь..."""
15769;; Свет без плотин
15770;;Наука побеждать кризис
15771;;Мы - город балетоманов?..
15772;;Играют мальчики... в террор
15773;;" ""... больное позднее потомство"""
15774;; Побежали далеко
15775;; Кому живется дешево...
15776;;"Путин против ""ОНАКО"""
15777;; Прощание под знаком Пушкина
15778;;Бон джорно, Италия!
15779;; Асы малой авиации
15780;; Гранат - как грязи!..
15781;; На генеральную уборку выходи!
15782;;Хлеб не роскошь?
15783;;"Налог ""на глазок"""
15784;; Чужие в своем Отечестве
15785;; Эта музыка будет вечной
15786;;" ""Осенний сад"" Ирины Маликовой"
15787;; Гвоздь в облаке
15788;;"""Антреприза"": старое понятие в новом обличье"
15789;;Приходят гробы. Уходят добровольцы
15790;;Кто командует ветром?
15791;;Такси? Спасибо, я пешком
15792;; Чтобы не погасло?
15793;;Иностранец иностранцу рознь
15794;;"Генерал ""тихой"" политики"
15795;;Проверки у дороги
15796;;Оренбург готов ко всему
15797;;Какой скандал без перестрелки?..
15798;;"""Детских"" нет? Значит, были!"
15799;; Бомбы не оказалось
15800;;Депутат: един в двух лицах
15801;;" ""Стальные разборки"" продолжаются"
15802;;А Филипка не пустили...
15803;;"""Но если я кого ругал, карайте строго!.."""
15804;; Намм пошел другим путем
15805;;Выжил - помоги себе сам
15806;;Эльвира+Сергей
15807;;Выходной учебе не помеха
15808;;" ""Дуют"" как следует"
15809;;За партой - медресе
15810;; Враги... по разнарядке
15811;;Спросите у Донковцева
15812;; Городской разъезд
15813;; Освободить заложника
15814;;" Воровать - так на ""Волге"""
15815;; Не мышонок, не лягушка...
15816;; Людьми нас делают... собаки
15817;;С точки зрения вечности
15818;;Островок надежды
15819;;Шагай вперед, мой караван
15820;;О вечных истинах, и не только...
15821;; Чтобы заслужить звание учителя
15822;;"На ""единичке"" получишь год"
15823;;Крепче за шофера держись,..
15824;;Душевная суть художника
15825;;Украсим сами путь цветами...
15826;; Мафиози из... Вьетнама
15827;; Приходите, караваны!
15828;; Здесь будет камень заложен!
15829;; Мина у моста
15830;;Единый налог малого бизнеса
15831;; С дачи - на сдачу
15832;;Чем Николка провинилась перед Елагиным?
15833;;Чем богаты...
15834;;Степная Пальмира
15835;;Все для здоровья и радости
15836;;"Наклейте ""Нашу Марку"""
15837;;Ключ для внешней торговли
15838;;Беды общие, а достижения - разные
15839;;По велению души
15840;;Школа цветов
15841;;Родник рождает душу
15842;;Не оставим наших стариков
15843;;Культурному центру быть
15844;;Жил-был художник один
15845;;Контрабанда в наволочке
15846;;Здоровье, понятно, не купишь...
15847;;"Юрий Гринин: ""Область в очень интересном положении..."""
15848;;Как просить деньги?
15849;;Старики свое получили?
15850;;Взрыва не было, но...
15851;;Подсчитают... Прослезятся?
15852;;Скажи мне правду, атаман
15853;;Дорога нищеты
15854;;Почем ошибки депутатов?
15855;;Двенадцать стульев и золотой пылесос
15856;;Из записной книжки фронтовика
15857;;Кому выгодна чистота?
15858;;"Сняли порчу и... деньги"
15859;;Звезды предполагают, но не обязывают!
15860;;"""Мина"" в аэропорту"
15861;;Как Намм аукнется?..
15862;;"Антошка, Антошка, пойдем копать... курган"
15863;;"А директор в тени"
15864;;Выборы-99: фарс или драма?
15865;;"Сколько ни бегай - отвечать придется"
15866;;"Нашу жизнь хотят подсластить"
15867;;"Манеж Сарвата Бегбуди"
15868;;Что новый кодекс нам принес?
15869;;"""А у нас во дворе""..."
15870;;Лишь бы не было ангины!
15871;;Автобус уходит в зиму
15872;;Навсегда дорогой бензин?
15873;;"И ""зебру"" ждут..."
15874;;Здравстуйте, я ваш начальник!
15875;;Приходите любоваться!
15876;;"Покорительница ""Пушкинских гор"""
15877;;"""Артек"" по-оренбургски зовется ""Ромашкой"""
15878;;"Москва за ними"
15879;;"От ""Саян"" до ""Библейских роз""..."
15880;;"Сыграли свадьбу в ""Золотом кольце"""
15881;;Художники оренбургской Магнитки
15882;;"Филиалов больше - вкладчиков меньше?"
15883;;"Мэр знает - рынок будет!"
15884;;Как делают выборы
15885;;Против лома нет приема?
15886;;О чем грустит губернатор
15887;;О чем болит голова у депутата
15888;;Благие намерения от выборов до выборов
15889;;Национальная российская забава - бить банки
15890;;Слоны в Оренбурге
15891;;"Еще один ответ на ""квартирный вопрос"""
15892;;"Что Украине Оренбург?"
15893;;"Если ""деньги"" - слово бранное..."
15894;;"""Обстоятельства не были проверены..."""
15895;;"Если область богата, то почему мы бедны?"
15896;;"Губернатору рынок не нужен?"
15897;;"На выборы - с казаками?"
15898;;Любите мэра - источник знаний
15899;;"На исходе века, перед юбилеем Победы"
15900;;"""В приют, сияньем муз одетый..."""
15901;;Открывая дверь, смотри в глазок
15902;;"""Станки"" и ""лохи"""
15903;;Кирпичи за пазухой
15904;;На экзамен - с кошельком
15905;;"""Прошу посадить отца..."""
15906;;Бойтесь голодных стариков!
15907;;Сколько ни мелькай - слаще не станет
15908;;"Оренбуржье"
15909;;"Россия"
15910;;"Лучше один раз увидеть"
15911;;"Завтра - премьера!"
15912;;"А время гонит лошадей..."
15913;;"От патронов до гранатомета..."
15914;;"Не бери взаймы у Фемиды"
15915;;110 процентов Тамары Злотниковой
15916;;"Сигареты для... футболистов"
15917;;Поле городское
15918;;"Из досье ""Вечернего Оренбурга"""
15919;;Та самая улица...
15920;;"Мусульмане - за единство"
15921;;"""Винтовая лестница"" на пушкинских Горах"
15922;;"Он считал Россию родиной"
15923;;"А зохен вей!"
15924;;Хуже собаки на сене
15925;;"""Надо не получать, а зарабатывать!"""
15926;;И ни церковь, ни кабак - ничего не свято...
15927;;"""Умер друг у меня - вот какая беда..."""
15928;;К борьбе за права и кресла будьте готовы!
15929;;"Посеять разумное, доброе, вечное"
15930;;"Наше ""Лукоморье"" лучше сказочного!"
15931;;Эти летние смены, быстротечные дни...
15932;;"""Сорокаградусная"" крепость"
15933;;"Вместе весело шагать!.."
15934;;"Кто более избирателю ценен?"
15935;;"Если хочешь - будь здоров!.."
15936;;Хроника происшествий
15937;;"Смотрите под ноги!"
15938;;"Любой кодекс надо чтить"
15939;;"Владимир Ольхов: ""Хочу устроить себе праздник души"""
15940;;"К закону почтения нету!"
15941;;Музыка души Пауля Альтнера
15942;;Работы ведутся, но денег нет
15943;;Зачем нам нужен депутат?
15944;;Хочется чего-нибудь большого
15945;;Нам не жить друг без друга
15946;;"Гуркалов остался без ""НОСТы"""
15947;;"Звездные ""Белые ночи"""
15948;;Подшефные с погонами
15949;;"Пейте пиво, радиации нет"
15950;;Держи меня, соломинка...
15951;;"Троллейбус марки ""Аутосан"""
15952;;"Завоевал европейскую путевку"
15953;;"Студентом можешь ты не быть!"
15954;;Вот это экран!
15955;;"К нам приехал Президент!"
15956;;"Бойтесь кошек и собак"
15957;;"""Досуг"" от фонаря"
15958;;"""Вверх"" в барокамере"
15959;;С рублем теплее...
15960;;"Это cладкое слово ""каникулы""!"
15961;;Слуги или господа?
15962;;Неотложная помощь при утоплении
15963;;Дорогой Веры
15964;;"На ""НОСТе"" и суд поправляют?"
15965;;Ритмы Олега Николаева
15966;;"Чтоб не падали балконы"
15967;;Сезон окончен, да здравствует сезон!
15968;;"На свадьбе гостей не любят"
15969;;У вернисажей женское лицо
15970;;Собрал нас вместе Оренбург
15971;;Городской разъезд
15972;;Самое старое дерево
15973;;Зима спросит, чем летом занимался
15974;;"НОСТА ""отливает пули"""
15975;;"В ответе за тех, кого ""приручили"""
15976;;Песню власти запевает молодежь
15977;;Если у тебя есть фонтан...
15978;;Клоун - профессия серьезная
15979;;"Чтобы стать неотразимой..."
15980;;Советы специалиста
15981;;"Дети, в лагерь собирайтесь!"
15982;;Где живет крокодил Гена
15983;;"Ума Палата"
15984;;"Вменили малому налог"
15985;;"Такой ""работы"" суд не признает!"
15986;;"Продолжаем разговор"
15987;;"Выпить или вылить?"
15988;;Библиотека - двигатель прогресса
15989;;"С мыслью о веке грядущем"
15990;;"На полную катушку"
15991;;Обретение дома Господня
15992;;Ужель те самые Татьяны...
15993;;"""Эти стены овеяны славой"""
15994;;"Праздник молодых"
15995;;"День, опаленный войной"
15996;;"Вот так ""дочка""!"
15997;;Кого защищает бюджет?
15998;;Сто дорог - одна твоя
15999;;Жизнь на острие иглы
16000;;В Доме у фонтана
16001;;"В пьянстве - бой"
16002;;Под сенью вавилонских ив
16003;;"""Гостиный двор"" не просто альманах..."
16004;;"Из первых рук"
16005;;Труба от Всемирного банка
16006;;Расплата за базар
16007;;"Нам прописан витамин ""С"""
16008;;"С дипломом на Запад"
16009;;"Оренбуржцы - чемпионы мира"
16010;;"Остался кубок неразыгранным"
16011;;"Под ""приставным"" оком судебным..."
16012;;"Самое женское дело!.."
16013;;"""Скованные одной цепью..."""
16014;;Директором будешь?
16015;;"""Косят"" под ""чемпиона..."""
16016;;"Людмила Литяева: ""Еще до рождения он хочет быть уверен,что его ждут в этом мире"""
16017;;Неизвестный праздник
16018;;"Выставка покажет..."
16019;;"Стипендии от ""Юралс"""
16020;;"На тонкой ножке яд у дорожки"
16021;;Не дозвонился - плати!
16022;;Хоть Берды Москвой и не стали...
16023;;"За книгой не видно решеток"
16024;;Праздники закончились боями!
16025;;"Безграничный Даль ждет исследователей"
16026;;"""Веленью Божию, о Муза, будь послушна..."""
16027;;"Такое ""коровье"" дело..."
16028;;Буран на фоне пылающей эпохи
16029;;"""Пока не требует поэта к священной жертве стадион"""
16030;;"Информация о расходовании денежных средств фонда социальной поддержки населения г. Оренбурга в 1998 году"
16031;;"Не сорите рублями!"
16032;;"Платежи растут. Долги не отстают"
16033;;"Победные старты "
16034;;"""Газовик"" в родных стенах"
16035;;"""И вижу профиль очарованный..."""
16036;;"""Звезды"" зажигаются в Самаре"
16037;;"Помоги ближнему!"
16038;;"Почему подорожали помидоры?"
16039;;"""Вихрь служения во имя России"""
16040;;Считайте ваши денежки...
16041;;Кто сказал, что это колбаса?
16042;;С Днем медицинского работника!
16043;;Без кассы жить нельзя на свете
16044;;Дорогу малому!
16045;;"""Пусть просьба не покажется странной""..."
16046;;"Были б деньги - были б и ""детские"""
16047;;"""...и думать о красе ногтей"""
16048;;Бердская слобода: взгляд сквозь годы
16049;;Протоиерей Иосип Восторгов
16050;;"Пушкин - наш!"
16051;;"Уличное ""Ассорти"""
16052;;"Он воспитывал чемпионов"
16053;;Аксаковская черемуха цвела для Пушкина
16054;;Дело для настоящих мужчин
16055;;Белую березку завивали...
16056;;Это сладкое слово - сражение!..
16057;;На качелях - в лето
16058;;"""Белая роза"" - эмблема памяти"
16059;;Пушкин и пророчества
16060;;"""Следы всей человеческой жизни""..."
16061;;"Милиционер ""со взломом"""
16062;;"Вице-губернатор Оренбургский - последний владелец Болдинскогоимения"
16063;;"""В Оренбурге вы явитесь к военному губернатору..."""
16064;;Притчи в красках
16065;;Хоть трава не расти
16066;;"Сложности ""переходного"" периода"
16067;;Неисполнительное производство
16068;;Готика в центре Оренбурга
16069;;Новые атаки на Короля
16070;;Жизнь, стертая в порошок
16071;;"Комиссар сказал: ""Такой не подведет!"""
16072;;Сэнсэй зовет учиться!
16073;;Музыка, которую любят все
16074;;Солнце не только поэзии
16075;;"В.С. Кучин: ""Руководители сидеть не хотят"""
16076;;Вот тебе, бабушка, и пенсия...
16077;;Сколько жить правительству Степашина?
16078;;Укололся, очнулся - СПИД!
16079;;Старейшему театру обновили сердце
16080;;"Принимала ""НОСТА"" в ""Губерле"""
16081;;Бизнес и политика
16082;;До абсолютного - еще тур
16083;;Дан старт сезона
16084;;Главное - не конкурс!
16085;;По тебе, поэт, слава добрая!
16086;;"""Гостиный двор"" собирает читателей и почитателей"
16087;;А цены все скачут и скачут, а люди звонят и звонят
16088;;"""Контора пишет!.."""
16089;;"Здравствуй,  племя младое..."
16090;;"Праздники прошли, пикеты остаются?"
16091;;"""Общак"" для общаги"
16092;;"""Просчитались""..."
16093;;"День длиною в год"
16094;;"Все мы одной крови..."
16095;;Детство не отложишь на потом
16096;;"""При наличии таланта имеет все возможности..."""
16097;;Наркоманов испугали патологиями!
16098;;"На любой вкус"
16099;;"""Плохой камень"" - хорошее испытание"
16100;;"Избирком есть. Дело за выборами"
16101;;Есть тысячный ребенок!
16102;;"Куда пойти мальчишкам?"
16103;;"""Сатана"" уходит в космос"
16104;;"Пушкиниана театров моды"
16105;;Водитель, ты не прав!
16106;;Зачетом бюджет не спасешь
16107;;"Узнать о них проще простого. Секрет в другом - кому онивыгодны?.."
16108;;"""Этот праздник со слезами на глазах..."""
16109;;"Просто... ""заказное"" убийство!"
16110;;"Дошли до Северной Пальмиры"
16111;;"Зреет ""Колос"" мастерами"
16112;;"На дачу - с мышеловкой"
16113;;Фальшивый полицейский
16114;;Живи, Солдат!..
16115;;"""Экономить, экономить и еще раз экономить!"""
16116;;Управление особого назначения
16117;;Стоматологам - по зубам!
16118;;А вдруг не стерся след его коляски?..
16119;;"""Кто на деле губернатор"""
16120;;Трюк в одну лошадиную силу
16121;;Кадеты открывают двери
16122;;"И праздник, и отчет"
16123;;Музыка, заставляющая воспарить
16124;;"Воры на грядках"
16125;;"Цена как зерколо..."
16126;;Бесплатно по тел. 8-55
16127;;Дом, где расцветают таланты
16128;;Я счастлив тем, что живу...
16129;;Плененные цирком
16130;;Когда уйдем со школьного двора
16131;;"""Пламенный"" урок"
16132;;Вечный символ
16133;;"""Хлеб наш насущный..."""
16134;;Завтра и ежедневно...
16135;;Какую музыку оставим мы потомкам
16136;;Пушкинский путь продолжается
16137;;Город меняет метлу
16138;;В Барселону - других посмотреть
16139;;"""Сыны Отечества"" - и местные сыны"
16140;;"""Слаще пряников они, милее девушки!.."""
16141;;Шей, игла волшебная...
16142;;Кто на деле губернатор?
16143;;"""Самовластный властелин наших чувств..."""
16144;;От всей души
16145;;К исполнению, Донковцев
16146;;Москвичи не убедили
16147;;"Агропромбанк, за ""Глобэксом"" будешь?"
16148;;Побежали всей семьей
16149;;Законы что дышло...
16150;;Беспредел падения
16151;;Спасайся, кто хочет!
16152;;О чем говорят, когда говорить не о чем
16153;;После Папы приедет Алла
16154;;Ключик к детским душам
16155;;"Лапы прочь! - требуют ""Собаки"""
16156;;Прическа каждому нужна
16157;;Шестая стокартинная
16158;;Стоит ли пить из Урала?
16159;;Спартакиада сельчан
16160;;Постановление
16161;;За красивые глаза
16162;;Новая встреча со старым знакомым
16163;;Гостья из прошлого века
16164;;Отдых будет здоровым
16165;;Леди с куклой
16166;;"А у нас на ""Дворе""..."
16167;;Вот приедет Сорос...
16168;;"""Дитя заката"" на оренбургском востоке"
16169;;Перелетит ли пропасть вертолет?
16170;;"Премия - за ""самиздат"""
16171;;Прекрасной музыки оазис...
16172;;"""Ребячий"" месяц"
16173;;Там хлебный дух...
16174;;Чужие среди своих
16175;;Прокурор, пройдите в суд!
16176;;"Свадьба - это ""Торжество"""
16177;;Грустные песни о главном...
16178;;Уж праздник близится...
16179;;"От ""Бюро"" до ""Скорой помощи"""
16180;;Сезон открыли бегуны
16181;;"Кому вернут ""Оренбурггеологию""?"
16182;;Отряды заметят потерю бойцов...
16183;;Депутат закручивает кран
16184;;"""Я летаю - значит, я живу"""
16185;;Предпочитает классику
16186;;Художник из Пасмурова
16187;;Русские, не бойтесь - сербы с вами!
16188;;Сезон не у дач
16189;;"Задача - ""добить"" статистику"
16190;;"Татьяна Панкова: ""Честолюбива, но не тщеславна"""
16191;;Головорезы
16192;;Вышли мы все из пещеры
16193;;По этапам - становись!
16194;;Чтобы можно было летать...
16195;;Они еще и поют!
16196;;Союз нерушимый, союз театральный...
16197;;"""Ханума"" вернулась с фестиваля"
16198;;"""Вечно достойный памяти день... приходится на Пасхе"""
16199;;"Александр Куниловский: ""Ситуация нас ""достала"""
16200;;В гости к самоделкиным
16201;;Человек, который удивляет
16202;;Жизнь, как песня
16203;;Все - под метелку
16204;;Мусор - без талонов
16205;;Городскому голове - от французского министра
16206;;"""Пасхальные качели не пустовали"""
16207;;"Звездный час ""Лоры"""
16208;;"""Королева"" забытого спорта"
16209;;"""АСКО-Капитал"": ответчик или истец?"
16210;;Стул как средство терапии
16211;;Бди!
16212;;Дом, где живет сказка
16213;;Жандармы и инопланетяне
16214;;Лакомство Казановы
16215;;Выпускное свидетельство
16216;;"""Учреждение суда присяжных является весьма желательным..."""
16217;;Будьте как дети...
16218;;Гармония живого чувства
16219;;Музыка в наследство
16220;;Играй, музыкант!..
16221;;За статус наукограда
16222;;"Объединяет ""Пространство сцены"""
16223;;Просто анекдот!
16224;;Баран - предводитель галок
16225;;Вышел немец из тумана - вынул марки из кармана
16226;;В степи выжить легче
16227;;Вот такой пузырь!
16228;;Дан приказ ему...
16229;;И блекнут сны и грезы
16230;;К борьбе за Югославию готовы
16231;;Кино под знаменем детства
16232;;Продаются сгоревшие лампочки
16233;;А может у него там гнездо?
16234;;Я свою любимую узнаю по голосу
16235;;"""Миценаты"" страны ""пирамид"""
16236;;Банк для личного пользования
16237;;На Оренбуржье звезды смотрят хмуро
16238;;Гранит науки - молодыми зубами
16239;;И снова Новый год!
16240;;Не докричался...
16241;;Он знает каждый камень
16242;;Мост на память
16243;;Им гордятся и поныне
16244;;Разобрали на запчасти...
16245;;Маэстро по имени Любовь
16246;;"""Камерата"" - сообщество увлеченных"
16247;;Задачи ставят вундеркинды
16248;;Звезда Голикова
16249;;Мяч на снегу
16250;;"""На фоне Пушкина..."""
16251;;Если у вас нету рынка...
16252;;"Слетела ""утка"" с телевышки"
16253;;Хадж за три моря
16254;;Для бедных свет дешевле
16255;;Грабил в лифте
16256;;Прирастет бюджет ипотекой...
16257;;Дом, где живут волшебники
16258;;К Международному Дню театра
16259;;Новые заплаты тришкина кафтана
16260;;И генерал, и краевед...
16261;;"Обжегшись на ""МММ"", подуйте на МИЦ"
16262;;Квартплата могла быть дороже
16263;;"""Три"" пишем, а в уме..."
16264;;"""Ханума"" едет в Казахстан"
16265;;Когда оживают сказки
16266;;Из любви к искусству...
16267;;"""Белая Роза"" - эмблема памяти"
16268;;"""Одной любви музыка уступает..."""
16269;;Аннушки, не проливайте масло!
16270;;Десять вечеров с академическим театром
16271;;Автострада
16272;;За спасение и заслуги
16273;;Права - наяву, автомобиль - во сне?
16274;;Русское золото
16275;;"""Что за гадость эта ваша рыба!"""
16276;;"""Буржуазная зараза так и ходит по пятам"""
16277;;"За ""валютой"" - к бабушке?"
16278;;Старый номер не пройде
16279;;"""Минер"" был пьян..."
16280;;"Родила гора ""Альтерну""..."
16281;;"Владимир Касимцев: ""Строили, строим и будем строить!"""
16282;;"""Геология"", которую мы потеряли"
16283;;Капли датского короля или мертвого осла уши?
16284;;От битвы за урожай - к битве за сев
16285;;Финансисты разводят руками
16286;;Город считает дни
16287;;Да будет свет!
16288;;"""Он, как душа, неразделим и вечен..."""
16289;;Центр готов к действиям
16290;;Почетных прибавится
16291;;"""Листая старую тетрадь""..."
16292;;Ошармовали!..
16293;;"Депутата - на ""губу""?"
16294;;Яйца нынче не в цене
16295;;"""Что в печи - все на стол мечи!"""
16296;;Любимой не бывает много!
16297;;СПИД на кончике иглы
16298;;Кто на свете всех милее?
16299;;Нравы Николаевской улицы
16300;;Беднекоффу о Быбиных
16301;;Я на дачу еду - плачу
16302;;О, дайте, дайте мне работу...
16303;;"Корейский ""синдром"""
16304;;Шагнувшие в новый век
16305;;"""Лучшие мужчины - это женщины..."""
16306;;Всему виной - география
16307;;Факты есть. Но они... не установлены
16308;;Не выживать, а жить!
16309;;Память о мастере
16310;;"Чтобы однажды сказали: ""Виртуозы Оренбурга"""
16311;;Дорогой поэта
16312;;Быть учащимся - дешевле
16313;;Каждый день - с Пушкиным
16314;;Растет цена - падает градус
16315;;Вот тебе ГОК, а вот - налог...
16316;;Война закончилась, а мира нет
16317;;"""Диагонали веток ритмам крыш перечат..."""
16318;;"Рыночная ""зона"""
16319;;Реквием по бюджету
16320;;Грузите пенсии в авоськи!
16321;;"""Детские"" - через суд"
16322;;Неутомимый вирус
16323;;Учитель - просто класс!
16324;;Формула успеха
16325;;У льгот оппозиции нет
16326;;Ни церковь, ни кабак - ничего не свято...
16327;;"""Нам распределители не нужны!"""
16328;;"Это сладкое слово - ""бесплатно"""
16329;;"Мстислав Ростропович: ""Провинция может многому научить"""
16330;;Чего ни хватишься - того и нет...
16331;;Полюбите полицейского!
16332;;Тринадцатая статья
16333;;"""Люблю оперетту нескончаемо!"""
16334;;Как будто ветры с гор...
16335;;А если это любовь?..
16336;;Сирота акционерная
16337;;Конкурс - пальчики оближешь!
16338;;"""Автомобиль"", не знающий расстояний"
16339;;"""Маэстро, помните ли вы?.."""
16340;;Кто ссорит народы?
16341;;Не уйти ль нам всем под воду?
16342;;Автопробег без гаечных ключей
16343;;"Наш ""Сверчок"" знает свой ""шесток"""
16344;;Сидят и слушают бойцы
16345;;Форточка в преступный мир
16346;;Сквозь дождь и гололед
16347;;Не пилите снаряды!
16348;;В ожидании весны
16349;;Врачуя, исцелися сам...
16350;;Интернет шагает по стране
16351;;Душа моя, масленица
16352;;Не обижайте потребителя!
16353;;Этапы большого пути
16354;;К служению Отечеству на достойном поприще
16355;;Кадет - это звучит гордо
16356;;Ах, эта Сильва - опять она другая!..
16357;;Казах мне друг, но истина дороже
16358;;А будет ли хлеб?
16359;;"""Князья"" в пути"
16360;;Лужков идет!
16361;;Дачи растут в цене. У воров
16362;;Не цветут, не здоровеют
16363;;Пейзаж, увиденный из окна
16364;;"""Портрет"" художницы в ""лабиринте чувств"""
16365;;Лично ответственны
16366;;Не сыпь мне соль без йода...
16367;;Болят афганские раны
16368;;Каждому по вере его
16369;;Сто тысяч - не деньги?
16370;;Где вклад - там разлад
16371;;Чья иголочка искусней?
16372;;"""Магма"" вышла из ""Долины"""
16373;;А вы читали?
16374;;Астрологический прогноз с 12 по 18 февраля
16375;;Ответы из комитета
16376;;Лаборатория здоровья
16377;;С допроса - в реанимацию
16378;;Сохранить любовь к жизни
16379;;Чтоб не пропасть поодиночке
16380;;Пособий ждите от депутатов
16381;;Бюджет уходит за долги?
16382;;На аппаратных совещаниях
16383;;"""Жириновцы"" требуют зарплату. Не для себя"
16384;;Советуем: платите!
16385;;Вокруг города - на лыжах
16386;;Догоним и перегоним Африку?
16387;;"""Есть в мире сердце, где живу я""..."
16388;;И это все о нем
16389;;И все-таки они летают...
16390;;А был ли Мишин?
16391;;Мечи мячи!
16392;;У прокурора свой закон?
16393;;Вечный траур Черной речки
16394;;"""Кухарка"" банкрот"
16395;;"Куда теперь идти ""ОНАКО""?"
16396;;Земля обетованная под кронами дубов...
16397;;Рубежи Александры Жигаловой
16398;;"Такие ""Храбрые портняжки"""
16399;;Не было бы счастья...
16400;;Город - его судьба
16401;;"""Под крылышком"" Денискина"
16402;;На российских чемпионатах
16403;;Сезон не за горами
16404;;Проснись и танцуй!
16405;;КИД не сдается
16406;;Цены команд не слушают
16407;;Великолепная семерка
16408;;Порошок вместо конфеты
16409;;Ехать или не ехать?
16410;;Двести рублей за обман
16411;;Крещенские узоры из пуховой нити
16412;;Этот вирус нам знаком
16413;;Водка пошла впрок
16414;;"""Живой голос еще восторжествует"""
16415;;После наших выступлений
16416;;Если вы в своей квартире - лягте на пол!..
16417;;Оренбург ожидает взрыва...
16418;;"""Айсберг"" в роли ""Титаника"""
16419;;К Закону почтения нету!
16420;;Обидно лавочнику за державу
16421;;Не активен... по личным мотивам
16422;;Такую пену не сдунешь!
16423;;Инспектора всякий может обидеть
16424;;"""Если вы есть, будьте первыми"""
16425;;Еще поболтаем!
16426;;Охота пуще неволи
16427;;Некролог
16428;;"""Многоженец"" из лучшей десятки"
16429;;"""Оренбургская лира"""
16430;;Запрягайте, хлопцы, коней...
16431;;Святая к музыке любовь
16432;;На велосипеде по пушкинским местам
16433;;Прокуратура под мечом... Закона!
16434;;Поклон доброму пастырю
16435;;"""Шагнул в XXI век"""
16436;;"Дорожные ""войны"" продолжаются..."
16437;;Восхождение к поэту
16438;;"""Мне с ней очень повезло""..."
16439;;Птицы невысокого полета
16440;;Премьер поверженный - все Бог?
16441;;Шли бы они на... кладбище!
16442;;На трассе корову бандит вымогал...
16443;;Крестьянин просит на хлебушек
16444;;Водитель, нажми на тормоза!..
16445;;В стороне не останемся...
16446;;Налоги - дело серьезное
16447;;У нее имен немало, а душа - одна
16448;;Прощание с праздниками
16449;;"""Либералы в культуре еще более опасны, чем в экономике"""
16450;;"Автобус едет ""в долг"""
16451;;"Взрывной ""юмор"""
16452;;Спецслужбы сообщают...
16453;;Метелям не задуть свечу!..
16454;;Стой под тарифом!
16455;;Бильярд всем возрастам покорен
16456;;Эксперимент по соблюдению закона
16457;;Болит в душе Афганистан
16458;;"""Служу Богу, России и совести"""
16459;;Дитя в саду подорожало...
16460;;Куда нести налог с продаж
16461;;Угонщики уходят в гаражи
16462;;На обочине
16463;;Покажи, а то не дам...
16464;;Охота на Короля
16465;;"""Орел степной, казак лихой..."""
16466;;Заработал? Отчитайся
16467;;Астрологический прогноз с 15 по 21 января
16468;;Вундеркинды нового века
16469;;"""Печать эпохи на челе..."""
16470;;"Черный цвет у ""красных"" дат..."
16471;;Дураковых все меньше, Изааков больше
16472;;Вызреют ли гроздья гнева?..
16473;;Поговори со мною, Гойя!..
16474;;"С ""Дюймовочкой"" не заскучаешь"
16475;;"""Нам дети дарят красоту"""
16476;;Шумят паруса Крузенштерна
16477;;Рождение Короля
16478;;Накормим ближнего
16479;;"На ""севере"" - бокс, на ""юге"" - кросс"
16480;;Целили в бизнесмена, пострадал мальчик
16481;;Страховка для города
16482;;Сторож спас милиционера
16483;;"""Где вы, России верные сыны?.."""
16484;;Бандитов будем гнать
